url,title,published,reason,kept_twin,half
https://lefaso.net/spip.php?article145408,Strategie nationale handicap (metadonnees),2026-03-01,off-topic,,papers
https://lefaso.net/spip.php?article145712,Strategie nationale handicap (metadonnees),2026-04-01,off-topic,,papers
https://lefaso.net/IMG/pdf/decret_portant_modalite_de_mise_en_exploitation_des_plateformes_numeriques_de_l_administration_publique.pdf,Decret portant modalites de mise en exploitation des plateformes numeriques de l'administration publique (PDF),2024-08-02,same-outlet-recrawl,new-queue/BFA/2026-02-19-decret-plateformes-numeriques-publiques.md,papers
https://lefaso.net/spip.php?article145455,Renforcement de la boucle fibre optique de Ouaga : plan d'action de reinstallation Ouaga 2 - Ouaga 1 RAS - Kossodo,2026-04-01,fetch-failed,,papers
https://lefaso.net/IMG/pdf/rapport_final__par_fibre_optique-sonabel_.pdf,Plan d'action de reinstallation - boucle fibre optique de Ouaga (SOLEER/SONABEL) (PDF),2026-04-01,fetch-failed,,papers
https://lefaso.net/IMG/pdf/communique_prolongation_delai_connexion_a_pi-spi-25062026.pdf,Communique BCEAO - prolongation du delai de connexion a PI-SPI (PDF),2026-06-25,same-outlet-recrawl,new-queue/BFA/2026-07-07-bceao-prolonge-delais-pi-spi.md,papers
https://www.wearetech.africa/en/fils-uk/news/tech/burkina-faso-courts-egyptian-tech-investors-for-public-sector-digitization,Burkina Faso Courts Egyptian Tech Investors for Public Sector Digitization,2026-01-19,already-held,2026-01-19 Burkina Faso Courts Egyptian Tech Investors for Public Sector Digitization,journals
https://www.wearetech.africa/en/fils-uk/news/tech/burkina-faso-outlines-2025-digital-agenda,Burkina Faso Outlines 2025 Digital Agenda,2025-02-19,already-held,2025-02-19 Burkina Faso Outlines 2025 Digital Agenda,journals
https://www.wearetech.africa/en/fils-uk/solutions/burkina-faso-launches-digital-payment-platform-to-streamline-government-services,Burkina Faso Launches Digital Payment Platform (Faso Arzeka),2025-01-30,already-held,2025-01-30 Burkina Faso launches Faso Arzeka digital payment platform,journals
https://www.biometricupdate.com/202511/burkina-faso-introduces-new-biometric-id-system-in-major-digital-leap,Burkina Faso introduces new biometric ID system in major digital leap,2025-11-10,already-held,2025-11-10 Burkina Faso introduces new AES biometric ID system (CIB-AES),journals
https://www.biometricupdate.com/202601/burkina-faso-aims-for-digital-sovereignty-with-infrastructure-supervision-center,Burkina Faso aims for digital sovereignty with infrastructure supervision center,2026-01-22,already-held,2026-01-22 Burkina Faso aims for digital sovereignty with infrastructure supervision center,journals
https://www.biometricupdate.com/202602/burkina-faso-expands-connectivity-and-data-infrastructure-digital-public-services,Burkina Faso expands connectivity and data infrastructure digital public services,2026-02-09,already-held,2026-02-09 Burkina Faso expands connectivity and data infrastructure - digital public services,journals
https://www.biometricupdate.com/202509/national-ai-strategy-to-guide-burkina-fasos-digital-transformation,National AI strategy to guide Burkina Faso digital transformation,2025-09-01,already-held,2025-09-01 National AI strategy to guide Burkina Faso's digital transformation,journals
https://www.biometricupdate.com/202501/sahel-states-under-military-rule-unveil-common-biometric-passport-jan-29,Sahel states under military rule unveil common biometric passport Jan. 29,2025-01-27,already-held,2025-01-27 Sahel states under military rule unveil common biometric passport Jan. 29,journals
https://www.wearetech.africa/en/fils-uk/news/tech/burkina-faso-moves-towards-unique-citizen-identifiers,Burkina Faso Moves Towards Unique Citizen Identifiers,2024-07-26,out-of-window,,journals
https://www.wearetech.africa/en/fils-uk/news/public-management/burkina-faso-passes-information-systems-security-act,Burkina Faso Passes Information Systems Security Act,2024-07-10,out-of-window,,journals
https://www.wearetech.africa/en/fils-uk/news/tech/iom-pledges-support-for-burkina-fasos-digital-identification-system,IOM Pledges Support for Burkina Faso Digital Identification System,2024-03-13,out-of-window,,journals
https://www.wearetech.africa/en/fils-uk/news/telecom/burkina-faso-contracts-bridge-fiber-solutions-to-manage-its-national-backbone,Burkina Faso contracts Bridge Fiber Solutions to manage its national backbone,2023-03-14,out-of-window,,journals
https://www.biometricupdate.com/202403/burkina-fasos-digital-transformation-gets-150m-world-bank-support,Burkina Faso digital transformation gets $150M World Bank support,2024-03-11,out-of-window,,journals
https://www.biometricupdate.com/202409/new-burkina-faso-biometric-passport-further-cements-ecowas-departure,New Burkina Faso biometric passport further cements ECOWAS departure,2024-09-11,out-of-window,,journals
https://www.biometricupdate.com/202403/1-step-forward-3-steps-back-for-west-africas-regional-digital-id-projects,1 step forward 3 steps back for West Africa regional digital ID projects,2024-03-06,out-of-window,,journals
https://www.biometricupdate.com/202308/mosip-implementation-pilot-with-bioenable-biometrics-nears-successful-completion,MOSIP implementation pilot with BioEnable biometrics nears successful completion,2023-08-23,out-of-window,,journals
https://www.biometricupdate.com/202301/mosip-registrations-pass-76m-burkina-faso-partners-for-pilot-with-more-in-pipeline,MOSIP registrations pass 76M - Burkina Faso partners for pilot,2023-01-05,out-of-window,,journals
https://www.connectingafrica.com/cybersecurity/kenya-startup-bill-expected-to-pass-burkina-faso-drafts-cybersecurity-law,Kenya startup bill expected to pass - Burkina Faso drafts cybersecurity law,2023-11-29,out-of-window,,journals
https://www.connectingafrica.com/fiber-networking/bfs-to-manage-burkina-faso-s-fiber-route,BFS to manage Burkina Faso fiber route,2023-03-14,out-of-window,,journals
https://www.connectingafrica.com/connectivity/orange-burkina-faso-vox-solutions-ink-a2p-sms-voice-gateway-deal,Orange Burkina Faso Vox Solutions ink A2P SMS and voice gateway deal,2024-07-17,out-of-window,,journals
https://www.connectingafrica.com/fiber-networking/orange-launches-pan-west-african-fiber-network,Orange launches pan-West African fiber network (Djoliba),2020-11-10,out-of-window,,journals
https://www.connectingafrica.com/4g-networks/orange-brings-4g-to-burkina-faso,Orange Brings 4G to Burkina Faso,2019-01-18,out-of-window,,journals
https://itweb.africa/article/intelsat-gets-award-for-burkina-faso-infrastructure-project/Olx4zMka3Z1v56km,Intelsat gets award for Burkina Faso infrastructure project,2024-11-01,out-of-window,,journals
https://itweb.africa/article/orange-burkina-faso-vox-partner-to-curb-a2p-sms-fraud/4r1lyMR9BDj7pmda,Orange Burkina Faso Vox partner to curb A2P SMS fraud,2024-07-17,out-of-window,,journals
https://www.telecomreviewafrica.com/fr/topics-fr/divers-fr/4331-le-burkina-faso-et-l-egypte-unissent-leurs-forces-pour-la-modernisation/,Le Burkina Faso et l Egypte unissent leurs forces pour la modernisation,2024-06-28,out-of-window,,journals
https://www.telecomreviewafrica.com/articles/features/4536-a2p-sms-fraud-a-rising-threat-to-telecom-security-in-burkina-faso-libya-and-tanzania/,A2P SMS Fraud - A Rising Threat to Telecom Security in Burkina Faso Libya and Tanzania,2024-10-31,out-of-window,,journals
https://www.telecomreviewafrica.com/articles/general-news/4358-orange-burkina-faso-taps-vox-solutions-as-its-exclusive-gateway-for-international-a2p-sms-and-voice/,Orange Burkina Faso Taps VOX Solutions as its Exclusive Gateway,2024-07-16,out-of-window,,journals
https://www.telecomreviewafrica.com/fr/topics-fr/operateurs-fr/2374-orange-burkina-faso-presente-sa-fibre-optique/,Orange Burkina Faso presente sa fibre optique,2021-06-16,out-of-window,,journals
https://www.connectingafrica.com/data-centers/mali-inaugurates-a-tier-iii-data-center,Mali inaugurates a Tier III data center,2026-02-03,off-topic,,journals
https://itweb.africa/article/mali-unveils-modern-tier-iii-data-centre/KA3WwMdzGamvrydZ,Mali unveils modern Tier III data centre,2026-02-02,off-topic,,journals
https://www.biometricupdate.com/202603/new-137m-initiative-to-enable-digital-service-access-for-millions-in-three-ecowas-nations,New $137M initiative for three ECOWAS nations (WARDIP2),2026-03-16,off-topic,,journals
https://www.biometricupdate.com/202607/iom-digital-migration-platform-helps-cote-divoire-modernize-border-management,IOM digital migration platform helps Cote d Ivoire modernize border management,2026-07-06,off-topic,,journals
https://www.biometricupdate.com/202606/undp-outlines-the-5cs-approach-to-accelerate-sovereign-dpi-implementation,UNDP outlines the 5Cs approach to accelerate sovereign DPI implementation,2026-06-29,off-topic,,journals
https://www.biometricupdate.com/202607/applications-open-for-dpi-safeguards-accelerator-as-un-signals-urgency,Applications open for DPI Safeguards Accelerator,2026-07-09,off-topic,,journals
https://www.biometricupdate.com/202505/new-partnership-delivers-secure-kyc-kyb-services-for-west-africa,New partnership delivers secure KYC KYB services for West Africa,2025-05-06,off-topic,,journals
https://itweb.africa/article/burkina-fasos-renewable-energy-project-gets-7m-injection/RgeVDMPROw4vKJN3,Burkina Faso renewable energy project gets $7m injection (Dedougou solar),2025-07-29,off-topic,,journals
https://itweb.africa/article/smart-africa-realtyme-join-forces-for-data-sovereignty/P3gQ2MGA5lrvnRD1,Smart Africa RealTyme join forces for data sovereignty,2026-04-16,off-topic,,journals
https://www.telecomreviewafrica.com/articles/features/28538-digital-public-infrastructure-set-to-unlock-africas-telecom-growth/,Digital Public Infrastructure Set to Unlock Africa Telecom Growth,2026-04-08,off-topic,,journals
https://www.telecomreviewafrica.com/articles/features/28259-scaling-africas-digital-public-infrastructure-for-inclusive-connectivity/,Scaling Africa Digital Public Infrastructure for Inclusive Connectivity,2026-02-10,off-topic,,journals
https://www.telecomreviewafrica.com/articles/reports-and-coverage/11965-shaping-africas-future-with-inclusive-digital-id-systems/,Shaping Africa Future with Inclusive Digital ID Systems,2025-05-22,off-topic,,journals
https://techreviewafrica.com/news/4846/dakar-hosts-regional-workshop-to-strengthen-west-africas-digital-connectivity,Dakar hosts regional workshop to strengthen West Africa digital connectivity,2026-04-10,off-topic,,journals
https://techreviewafrica.com/news/6322/telecel-faso-highlights-cybersecurity-and-digital-sovereignty-at-sipen-uemoa-2026,Telecel Faso highlights cybersecurity and digital sovereignty at SIPEN-UEMOA 2026,2026-07-16,off-topic,,journals
https://techreviewafrica.com/news/3191/telecel-faso-showcases-digital-innovations-during-ministers-visit-at-sitico-2025,Telecel Faso showcases digital innovations during minister visit at SITICO 2025,2025-12-01,off-topic,,journals
https://techreviewafrica.com/news/6171/orange-burkina-faso-recognised-for-community-development-contribution-in-ouagadougou,Orange Burkina Faso recognised for community development contribution,2026-07-03,off-topic,,journals
https://techreviewafrica.com/news/6300/orange-burkina-faso-hosts-employability-masterclass-to-prepare-2ie-students-for-the-professional-world,Orange Burkina Faso hosts employability masterclass for 2iE students,2026-07-14,off-topic,,journals
https://techreviewafrica.com/news/3432/telecel-faso-supports-inaugural-burkina-faso-brands-fair-in-ouagadougou,Telecel Faso supports inaugural Burkina Faso brands fair,2025-12-07,off-topic,,journals
https://techreviewafrica.com/public/news/3896/telecel-faso-unveils-new-catalogue-of-customer-centric-offers,Telecel Faso unveils new catalogue of customer-centric offers,2026-01-01,off-topic,,journals
https://mail.techreviewafrica.com/news/3616/orange-burkina-faso-holds-meeting-for-consumer-associations-on-customer-measures-and-new-offers,Orange Burkina Faso holds meeting for consumer associations,2025-12-10,off-topic,,journals
