url,title,published,reason,kept_twin,half
https://www.wearetech.africa/actualites/fils/actualites/gestion-publique/le-gouvernement-capverdien-prevoit-de-numeriser-60-des-services-publics-essentiels-dici-2026,Le gouvernement capverdien prevoit de numeriser 60 % des services publics essentiels d'ici 2026,2024-03-26,out-of-window,,journals
https://www.wearetech.africa/en/fils-uk/news/public-management/cape-verde-60-of-key-public-services-to-be-digitized-by-2026,Cape Verde: 60% of Key Public Services to be Digitized by 2026,2024-03-27,out-of-window,,journals
https://itweb.africa/article/angola-cables-partners-cabo-verde-telecom-on-west-african-drive/o1Jr5qx9nK3vKdWL,Angola Cables partners Cabo Verde Telecom on West African drive,2021-12-08,out-of-window,,journals
https://itweb.africa/article/new-cape-verde-tech-park-empowers-african-youth/G98YdMLGken7X2PD,New Cape Verde Tech Park empowers African youth,2024-07-08,out-of-window,,journals
https://techafricanews.com/2024/12/10/cabo-verde-telecom-launches-tender-for-submarine-cable-expansion/,Cabo Verde Telecom Launches Tender for Submarine Cable Expansion,2024-12-10,out-of-window,,journals
https://techafricanews.com/2024/12/10/starlink-expands-to-cape-verde-revolutionizing-internet-access/,"Starlink Expands to Cape Verde, Revolutionizing Internet Access",2024-12-10,out-of-window,,journals
https://www.telecomreviewafrica.com/articles/general-news/1976-new-country-to-connect-to-ellalink-submarine-cable/,New country to connect to EllaLink submarine cable,2020-08-26,out-of-window,,journals
https://www.telecomreviewafrica.com/articles/general-news/2733-tech-company-acquires-fibre-pair-of-google-s-equiano/,Tech company acquires fibre pair of Google's Equiano,2022-03-31,out-of-window,,journals
https://www.telecomreviewafrica.com/articles/telecom-operators/2841-cape-verde-launches-ellalink-services/,Cape Verde Launches EllaLink Services,2022-06-14,out-of-window,,journals
https://www.telecomreviewafrica.com/articles/general-news/3153-cabo-verde-telecom-to-merge-its-subsidiaries-to-offer-fixed-and-mobile-services/,Cabo Verde Telecom to Merge Its Subsidiaries to Offer Fixed and Mobile Services,2022-12-29,out-of-window,,journals
https://www.telecomreviewafrica.com/articles/general-news/3604-cape-verde-gains-partnered-support-to-strengthen-spectrum-monitoring-system/,Cape Verde Gains Partnered Support to Strengthen Spectrum Monitoring System,2023-07-21,out-of-window,,journals
https://www.telecomreviewafrica.com/articles/features/28878-beyond-the-signal-why-africas-next-telecom-era-will-be-built-beneath-the-surface/,Beyond the Signal: Why Africa's Next Telecom Era Will Be Built Beneath the Surface,2026-06-22,off-topic (pan-African subsea-cable feature; does not treat Cabo Verde),,journals
